Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F)5d	^4F	^7/_2	8.0	29.911167			46	
3p^63d^8(^3F)5d	^4P	^3/_2	4.0	29.920861			65	
3p^63d^8(^3F)6s	^4F	^3/_2	4.0	29.928744			99	
3p^63d^8(^3F)6s	^2F	^5/_2	6.0	29.966180			72	
3p^63d^8(^3F)5d	^4P	^1/_2	2.0	29.991728			60	
3p^63d^8(^3F)5d		^5/_2	6.0	30.004989			38 | ^2F	
3p^63d^8(^3F)5d	^4H	^7/_2	8.0	30.015170			71	
3p^63d^8(^3F)5d	^4F	^3/_2	4.0	30.031338			80	
3p^63d^8(^3F)5d	^2P	^1/_2	2.0	30.034840			74	
3p^63d^8(^3F)5d	^4G	^5/_2	6.0	30.040134			56	
3p^63d^8(^3F)5d	^2H	^9/_2	10.0	30.041063			62	
3p^63d^8(^3F)5d	^2G	^7/_2	8.0	30.079813			69	
3p^63d^7(^2P)4s4p(^3P°)	^4D°	^7/_2	8.0	30.157185				
3p^63d^8(^3F)5d	^2D	^5/_2	6.0	30.224909			77	
3p^63d^7(^2P)4s4p(^3P°)	^4D°	^5/_2	6.0	30.326859				
3p^63d^8(^3F)5d	^2D	^3/_2	4.0	30.328832			89	
3p^63d^7(^2H)4s4p(^3P°)	^4G°	^11/_2	12.0	30.393479				
3p^63d^7(^2D)4s4p(^3P°)	^4D°	^7/_2	8.0	30.459365				
3p^63d^74s4p	1°	^9/_2	10.0	30.525238				
3p^63d^7(^2H)4s4p(^3P°)	^4G°	^9/_2	10.0	30.554567				
3p^63d^7(^2D)4s4p(^3P°)	^4F°	^9/_2	10.0	30.563412				
3p^63d^7(^2D)4s4p(^3P°)	^4F°	^7/_2	8.0	30.683022				
3p^63d^7(^4F)4s4p(^1P°)	^4G°	^11/_2	12.0	30.695842				
3p^63d^7(^4F)4s4p(^1P°)	^4F°	^9/_2	10.0	30.735937				
3p^63d^74s4p	2°	^9/_2	10.0	30.738691				
3p^63d^74s4p	3°	^7/_2	8.0	30.749797				
3p^63d^7(^2D)4s4p(^3P°)	^4F°	^5/_2	6.0	30.783040				
3p^63d^74s4p	4°	^9/_2	10.0	30.792771				
3p^63d^7(^2D)4s4p(^3P°)	^4F°	^3/_2	4.0	30.859285				
3p^63d^7(^4F)4s4p(^1P°)	^4G°	^9/_2	10.0	30.881621				
3p^63d^74s4p	5°	^5/_2	6.0	30.915947				
3p^63d^74s4p	6°	^5/_2	6.0	30.924331				
3p^63d^7(^4F)4s4p(^1P°)	^4G°	^7/_2	8.0	31.016886				
3p^63d^7(^4F)4s4p(^1P°)	^4D°	^7/_2	8.0	31.048058				
3p^63d^7(^4F)4s4p(^1P°)	^4F°	^7/_2	8.0	31.075021				
3p^63d^8(^1D_2)4f	^2[3]°	^5/_2	6.0	31.086804			81	
3p^63d^8(^1D_2)4f	^2[4]°	^7/_2	8.0	31.086998			69	
3p^63d^8(^1D_2)4f	^2[4]°	^9/_2	10.0	31.087110			81	
3p^63d^8(^1D_2)4f	^2[3]°	^7/_2	8.0	31.097429			69	
3p^63d^8(^1D_2)4f	^2[2]°	^5/_2	6.0	31.114482?			82	
3p^63d^8(^1D_2)4f	^2[5]°	^9/_2	10.0	31.119998			83	
3p^63d^8(^1D_2)4f	^2[5]°	^11/_2	12.0	31.121351			83	
