Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p17d	(^1/_2,^5/_2)°	3	7.0	7.848487				
4s^24p10s	(^3/_2,^1/_2)°	2	5.0	7.848843				
4s^24p18d	(^1/_2,^3/_2)°	2	5.0	7.850616				
4s^24p10s	(^3/_2,^1/_2)°	1	3.0	7.851975				
4s^24p18d	(^1/_2,^5/_2)°	3	7.0	7.852791				
4s^24p18d	(^1/_2,^5/_2)°	2	5.0	7.852898				
4s^24p20s	(^1/_2,^1/_2)°	0	1.0	7.8529				
4s^24p18d	(^1/_2,^3/_2)°	1	3.0	7.852931				
4s^24p20s	(^1/_2,^1/_2)°	1	3.0	7.853478				
4s^24p19d	(^1/_2,^3/_2)°	2	5.0	7.855951				
4s^24p19d	(^1/_2,^5/_2)°	3	7.0	7.857417				
4s^24p19d	(^1/_2,^5/_2)°	2	5.0	7.857575				
4s^24p19d	(^1/_2,^3/_2)°	1	3.0	7.857822				
4s^24p21s	(^1/_2,^1/_2)°	0	1.0	7.857955				
4s^24p21s	(^1/_2,^1/_2)°	1	3.0	7.858121				
4s^24p20d	(^1/_2,^3/_2)°	2	5.0	7.860464				
4s^24p20d	(^1/_2,^5/_2)°	3	7.0	7.861568				
4s^24p20d	(^1/_2,^5/_2)°	2	5.0	7.861662				
4s^24p20d	(^1/_2,^3/_2)°	1	3.0	7.862012				
4s^24p22s	(^1/_2,^1/_2)°	0	1.0	7.862186				
4s^24p22s	(^1/_2,^1/_2)°	1	3.0	7.862291				
4s^24p21d	(^1/_2,^3/_2)°	2	5.0	7.864310				
4s^24p21d	(^1/_2,^5/_2)°	3	7.0	7.865179				
4s^24p21d	(^1/_2,^5/_2)°	2	5.0	7.865219				
4s^24p21d	(^1/_2,^3/_2)°	1	3.0	7.865606				
4s^24p23s	(^1/_2,^1/_2)°	0	1.0	7.865794				
4s^24p23s	(^1/_2,^1/_2)°	1	3.0	7.865876				
4s^24p22d	(^1/_2,^3/_2)°	2	5.0	7.867632				
4s^24p22d	(^1/_2,^5/_2)°	2	5.0	7.868321				
4s^24p22d	(^1/_2,^5/_2)°	3	7.0	7.868321				
4s^24p22d	(^1/_2,^3/_2)°	1	3.0	7.868714				
4s^24p24s	(^1/_2,^1/_2)°	0	1.0	7.868903				
4s^24p24s	(^1/_2,^1/_2)°	1	3.0	7.868966				
4s^24p23d	(^1/_2,^3/_2)°	2	5.0	7.870485				
4s^24p23d	(^1/_2,^5/_2)°	2	5.0	7.871028				
4s^24p23d	(^1/_2,^5/_2)°	3	7.0	7.871059				
4s^24p23d	(^1/_2,^3/_2)°	1	3.0	7.871413				
4s^24p25s	(^1/_2,^1/_2)°	0	1.0	7.871612				
4s^24p25s	(^1/_2,^1/_2)°	1	3.0	7.871658				
4s^24p24d	(^1/_2,^3/_2)°	2	5.0	7.872969				
4s^24p24d	(^1/_2,^5/_2)°	2	5.0	7.873405				
4s^24p24d	(^1/_2,^5/_2)°	3	7.0	7.873458				
4s^24p24d	(^1/_2,^3/_2)°	1	3.0	7.873769				
4s^24p26s	(^1/_2,^1/_2)°	0	1.0	7.873960				
4s^24p26s	(^1/_2,^1/_2)°	1	3.0	7.874005				
4s^24p25d	(^1/_2,^3/_2)°	2	5.0	7.875144				
4s^24p25d	(^1/_2,^5/_2)°	2	5.0	7.875505				
4s^24p25d	(^1/_2,^5/_2)°	3	7.0	7.875562				
4s^24p25d	(^1/_2,^3/_2)°	1	3.0	7.875848				
4s^24p27s	(^1/_2,^1/_2)°	0	1.0	7.876039				
4s^24p27s	(^1/_2,^1/_2)°	1	3.0	7.876052				
4s^24p26d	(^1/_2,^3/_2)°	2	5.0	7.877099				
4s^24p26d	(^1/_2,^5/_2)°	2	5.0	7.877363				
4s^24p26d	(^1/_2,^5/_2)°	3	7.0	7.877420				
4s^24p26d	(^1/_2,^3/_2)°	1	3.0	7.877678				
4s^24p28s	(^1/_2,^1/_2)°	0	1.0	7.877883				
4s^24p28s	(^1/_2,^1/_2)°	1	3.0	7.877894				
4s^24p27d	(^1/_2,^3/_2)°	2	5.0	7.87874				
4s^24p27d	(^1/_2,^5/_2)°	2	5.0	7.879005				
4s^24p27d	(^1/_2,^5/_2)°	3	7.0	7.879072				
4s^24p27d	(^1/_2,^3/_2)°	1	3.0	7.879293				
4s^24p29s	(^1/_2,^1/_2)°	0	1.0	7.879482				
4s^24p29s	(^1/_2,^1/_2)°	1	3.0	7.879498				
4s^24p28d	(^1/_2,^5/_2)°	2	5.0	7.880489				
4s^24p28d	(^1/_2,^5/_2)°	3	7.0	7.880547				
4s^24p28d	(^1/_2,^3/_2)°	1	3.0	7.880741				
4s^24p30s	(^1/_2,^1/_2)°	0	1.0	7.880930				
4s^24p30s	(^1/_2,^1/_2)°	1	3.0	7.880948				
4s^24p29d	(^1/_2,^5/_2)°	2	5.0	7.881813				
4s^24p29d	(^1/_2,^5/_2)°	3	7.0	7.881871				
4s^24p29d	(^1/_2,^3/_2)°	1	3.0	7.882035				
4s^24p31s	(^1/_2,^1/_2)°	0	1.0	7.882219				
4s^24p31s	(^1/_2,^1/_2)°	1	3.0	7.882227				
