Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p^4(^3P_2)6d	^2[4]	^7/_2	8.0	46.785269	0.000006		92	L4311
4s^24p^4(^3P_2)5f	^2[4]°	^9/_2	10.0	46.806724	0.000006			L4311
4s^24p^4(^3P_2)5f	^2[5]°	^11/_2	12.0	46.810538	0.000006			L4311
4s^24p^4(^3P_2)5f	^2[5]°	^9/_2	10.0	46.837134	0.000006			L4311
4s^24p^4(^3P_2)5f	^2[3]°	^7/_2	8.0	46.869599	0.000006			L4311
4s^24p^4(^3P_2)6d	^2[0]	^1/_2	2.0	46.893542	0.000006		85	L4311
4s^24p^4(^1S_0)6s	^2[0]	^1/_2	2.0	46.924827	0.000006		91	L4311
4s^24p^4(^3P_2)5f	^2[2]°	^5/_2	6.0	46.931088	0.000006			L4311
4s^24p^4(^3P_2)6d	^2[3]	^5/_2	6.0	46.976694	0.000006		60	L4311
4s^24p^4(^3P_2)6d	^2[1]	^3/_2	4.0	46.979469	0.000006		61	L4311
