Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^2(^3H_6)6d_5/2	(6,^5/_2)	^11/_2	12.0	13.074156			82	
4f^2(^3H_6)6d_3/2	(6,^3/_2)	^9/_2	10.0	13.088593			96	
4f^2(^3H_6)6d_5/2	(6,^5/_2)	^13/_2	14.0	13.096719			85	
4f^2(^3F_3)7s_1/2	(3,^1/_2)	^7/_2	8.0	13.224783				
4f^2(^3F_3)7s_1/2	(3,^1/_2)	^5/_2	6.0	13.234774				
4f^2(^3F_4)7s_1/2	(4,^1/_2)	^9/_2	10.0	13.276468				
4f^2(^3F_3)6d_3/2	(3,^3/_2)	^7/_2	8.0	13.303389			64	
4f^2(^3F_4)6d_3/2		^9/_2	10.0	13.372249			32 | (4,^3/_2)	
4f^2(^3F_4)6d_5/2	(4,^5/_2)	^11/_2	12.0	13.459650			42	
4f^2(^3H_4)5f	^2[6]°	^11/_2	12.0	13.67485			83 | or	
4f^2(^3H_4)5f	^2[4]°	^7/_2	8.0	13.67961			91 | or	
4f^2(^3H_4)5f	^2[7]°	^13/_2	14.0	13.70409			97 | or	
4f^2(^3H_4)5f	^2[5]°	^11/_2	12.0	13.74750			78 | or	
4f^2(^3H_4)5f	^2[4]°	^9/_2	10.0	13.75264			66 | or	
4f^2(^3H_4)5f	^2[6]°	^13/_2	14.0	13.77592			87 | or	
4f^2(^3H_4)5f	^2[2]°	^3/_2	4.0	13.79556			92 | or	
4f^2(^3H_4)5f	^2[7]°	^15/_2	16.0	13.80379			82 | or	
4f^2(^3H_4)5f	^2[3]°	^7/_2	8.0	13.80475			87 | or	
4f^2(^3H_4)5f	^2[2]°	^5/_2	6.0	13.82359			64 | or	
4f^2(^3H_4)5f	^2[5]°	^9/_2	10.0	13.88536			72 | or	
4f^2(^3H_5)5f	^2[5]°	^11/_2	12.0	13.96598			66 | or	
4f^2(^3H_5)5f	^2[7]°	^13/_2	14.0	13.98166			51 | or	
4f^2(^3H_5)5f	^2[7]°	^15/_2	16.0	13.99736			88 | or	
4f^2(^3H_5)5f	^2[8]°	^17/_2	18.0	14.01313			94 | or	
4f^2(^3H_5)5f	^2[5]°	^9/_2	10.0	14.02990			62	
4f^2(^3H_5)5f	^2[4]°	^7/_2	8.0	14.04639			50 | or	
4f^2(^3H_5)5f	^2[3]°	^5/_2	6.0	14.07925			45 | or	
4f^2(^3H_5)5f	^2[6]°	^13/_2	14.0	14.08464			49 | or	
4f^2(^3H_5)5f	^2[3]°	^7/_2	8.0	14.08844			46 | or	
4f^2(^3H_5)5f	^2[6]°	^11/_2	12.0	14.09258			61 | or	
4f^2(^3H_5)5f	^2[4]°	^9/_2	10.0	14.10698			66 | or	
4f^2(^3H_5)5f	^2[2]°	^3/_2	4.0	14.11256			93 | or	
4f^2(^3H_5)5f	^2[8]°	^15/_2	16.0	14.11360			79 | or	
4f^2(^3H_5)5f	^2[2]°	^5/_2	6.0	14.12355			46 | or	
4f^2(^3H_6)5f	^2[8]°	^17/_2	18.0	14.22416			95 | or	
4f^2(^3H_6)5f	^2[6]°	^13/_2	14.0	14.23304			69 | or	
4f^2(^3H_6)5f	^2[9]°	^19/_2	20.0	14.25455			100 | or	
4f^2(^3H_6)5f	^2[4]°	^9/_2	10.0	14.29839			46 | or	
4f^2(^3H_6)5f	^2[6]°	^11/_2	12.0	14.30819			64 | or	
4f^2(^3H_6)5f	^2[7]°	^13/_2	14.0	14.30882			64 | or	
4f^2(^3H_6)5f	°	^7/_2	8.0	14.31036			36 | ^2[3]° | or	
4f^2(^3H_6)5f	^2[5]°	^9/_2	10.0	14.32015			59 | or	
4f^2(^3F_2)5f	^2[4]°	^7/_2	8.0	14.34125			89 | or	
4f^2(^3H_6)5f	^2[8]°	^15/_2	16.0	14.34152			71 | or	
4f^2(^3H_6)5f	^2[3]°	^5/_2	6.0	14.35737			48 | or	
