Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F)4p	y ^2G°	^7/_2	8.0	4.232026		0.917	50	
3p^63d^8(^3F)4p	y ^4F°	^3/_2	4.0	4.239790		0.430	67	
3p^63d^7(^4F)4s4p(^3P°)	z ^2D°	^3/_2	4.0	4.259157		0.787	53	
3p^63d^8(^3F)4p	y ^2F°	^7/_2	8.0	4.395309		1.145	61	
3p^63d^8(^3F)4p	y ^2D°	^5/_2	6.0	4.474892		1.186	35	
3p^63d^8(^3F)4p	y ^2F°	^5/_2	6.0	4.504329		0.892	53	
3p^63d^8(^3F)4p	y ^2D°	^3/_2	4.0	4.571933		0.794	53	
3p^63d^7(^4F)4s4p(^1P°)	x ^4D°	^7/_2	8.0	4.915869		1.428	65	
3p^63d^7(^4F)4s4p(^1P°)	x ^4D°	^5/_2	6.0	5.002260		1.370	63	
3p^63d^7(^4P)4s4p(^3P°)	z ^4S°	^3/_2	4.0	5.036439		2.017	74	
3p^63d^7(^4F)4s4p(^1P°)	x ^4D°	^3/_2	4.0	5.061998		1.240	62	
3p^63d^7(^4P)4s4p(^3P°)	^6P°	^7/_2	8.0	5.088489		1.40	97	
3p^63d^7(^4F)4s4p(^1P°)	x ^4D°	^1/_2	2.0	5.095974		0.026	62	
3p^63d^7(^4P)4s4p(^3P°)	^6P°	^5/_2	6.0	5.096366		1.863	93	
3p^63d^7(^4F)4s4p(^1P°)	x ^4F°	^9/_2	10.0	5.111343		1.319	66	
3p^63d^7(^4F)4s4p(^1P°)	x ^4G°	^11/_2	12.0	5.148882		1.291	95	
3p^63d^7(^4F)4s4p(^1P°)	x ^4F°	^7/_2	8.0	5.197220		1.248	63	
3p^63d^8(^3P)4p	z ^4P°	^5/_2	6.0	5.203479		1.627	65	
3p^63d^8(^3P)4p	z ^4P°	^1/_2	2.0	5.203604		2.51	66	
3p^63d^8(^3P)4p	z ^4P°	^3/_2	4.0	5.205186		1.732	64	
3p^63d^7(^4F)4s4p(^1P°)	x ^4G°	^9/_2	10.0	5.240728		1.169	93	
3p^63d^7(^4F)4s4p(^1P°)	x ^4F°	^5/_2	6.0	5.261174		1.024	59	
