Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^7(^2F)4s4p(^3P°)	^2D°	^3/_2	4.0	16.733500				
3p^63d^8(^3F)7d	^4D	^5/_2	6.0	16.735197				
3p^63d^7(^2P)4s4p(^1P°)	^2P°	^1/_2	2.0	16.744455				
3p^63d^8(^3F)8s	^2F	^7/_2	8.0	16.750321				
3p^63d^8(^3F)8s	^4F	^5/_2	6.0	16.752338				
3p^63d^7(^2P)4s4p(^1P°)	^2D°	^5/_2	6.0	16.769969				
3p^63d^8(^3F)8p	^4G°	^9/_2	10.0	16.770349				
3p^63d^8(^3F)8p	^4G°	^11/_2	12.0	16.779775				
3p^63d^7(^2P)4s4p(^1P°)	^2P°	^3/_2	4.0	16.785294				
3p^63d^8(^3P_2)4f	^2[4]°	^7/_2	8.0	16.787544			46	
3p^63d^8(^3P_2)4f	^2[4]°	^9/_2	10.0	16.791832			83	
3p^63d^8(^3P_2)4f	^2[3]°	^7/_2	8.0	16.792974			46	
3p^63d^8(^3P_2)4f	^2[3]°	^5/_2	6.0	16.795092			71	
3p^63d^8(^3P_2)4f	°	^7/_2	8.0	16.795502				
3p^63d^8(^3P_2)4f	^2[2]°	^3/_2	4.0	16.799023			82	
3p^63d^8(^3P_2)4f	^2[2]°	^5/_2	6.0	16.801461			71	
3p^63d^8(^3P_2)4f	^2[5]°	^11/_2	12.0	16.804646?			84	
3p^63d^8(^3P_2)4f	°	^9/_2	10.0	16.807149				
3p^63d^8(^3P_2)4f	^2[5]°	^9/_2	10.0	16.809809			84	
3p^63d^8(^3F_3)6f	^2[1]°	^1/_2	2.0	16.812133			59	
3p^63d^8(^3F_3)6f	^2[6]°	^11/_2	12.0	16.813026			100	
3p^63d^8(^3F_3)6f	^2[6]°	^13/_2	14.0	16.813038			100	
3p^63d^8(^3F_3)6f	^2[2]°	^5/_2	6.0	16.814499			100	
3p^63d^8(^3F_3)6f	^2[1]°	^3/_2	4.0	16.814726			86	
3p^63d^8(^3F_3)6f	^2[3]°	^7/_2	8.0	16.815059			97	
3p^63d^8(^3F_3)6f	^2[2]°	^3/_2	4.0	16.815182			85	
3p^63d^8(^3F_3)6f	^2[5]°	^9/_2	10.0	16.815780			96	
3p^63d^8(^3F_3)6f	^2[4]°	^7/_2	8.0	16.815902			97	
3p^63d^8(^3F_3)6f	^2[3]°	^5/_2	6.0	16.816055			100	
3p^63d^8(^3F_3)6f	^2[4]°	^9/_2	10.0	16.817282			96	
3p^63d^8(^3F_3)6f	^2[5]°	^11/_2	12.0	16.817849			100	
3p^63d^8(^3P_2)4f	^2[1]°	^3/_2	4.0	16.818820			84	
3p^63d^8(^3P_2)4f	^2[1]°	^1/_2	2.0	16.820997			84	
3p^63d^8(^3F_3)6g	^2[1]	^1/_2	2.0	16.822459			100	
3p^63d^8(^3F_3)6g	^2[1]	^3/_2	4.0	16.822460			100	
3p^63d^8(^3F_3)6g	^2[2]	^3/_2	4.0	16.822841			100	
3p^63d^8(^3F_3)6g	^2[2]	^5/_2	6.0	16.822849			100	
3p^63d^8(^3F_3)6g	^2[7]	^13/_2	14.0	16.822998			100	
