Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^5(^6H°)5d6s^2	°	6	13.0	3.801274		1.40		
4f^5(^6H°)5d6s^2	°	5	11.0	3.805069		1.335		
4f^5(^6H°)5d6s^2	^7I°?	8	17.0	3.806119		1.29		
4f^5(^6H°)5d6s^2	°	3	7.0	3.812967		1.49		
4f^5(^6H°)5d6s^2	°	1	3.0	3.812975		1.32		
4f^6(^7F)6s (^8F)7s	^7F	3	7.0	3.813169		1.47	66	
4f^6(^7F)6s (^8F)7s	°	7	15.0	3.814994		1.37		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.815700		0.68		
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.817318		0.75		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.818251		1.32		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.821632		1.72		
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.823262		1.47		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.831285		1.17		
4f^6(^7F)6s (^8F)7s	°	1	3.0	3.832503		1.54		
4f^6(^7F)6s (^8F)7s	^9F	5	11.0	3.833838		1.53	93	
4f^66s^2?		5	11.0	3.835032		1.48		
4f^66s^2?	°	3	7.0	3.838931		1.49		
4f^66s^2?	°	4	9.0	3.844651		1.425		
4f^66s^2?	°	6	13.0	3.845395		1.415		
4f^66s^2?	°	5	11.0	3.846579		1.41:		
4f^66s^2?	°	1	3.0	3.848594		0.60		
4f^66s^2?	°	5	11.0	3.849350		1.11:		
4f^66s^2?	°	2	5.0	3.851234		1.43		
4f^66s^2?	°	6	13.0	3.856953		1.545		
4f^6(^7F)5d6p(^3F°)?	^9I°?	8	17.0	3.859602		1.360		
4f^6(^7F)5d6p(^3F°)?	°	4	9.0	3.862901		1.64		
4f^6(^7F)5d6p(^3F°)?	°	6	13.0	3.865168		1.29		
4f^6(^7F)5d6p(^3F°)?	°	3	7.0	3.866472		1.50		
4f^6(^7F)5d6p(^3F°)?	°	7	15.0	3.869202		1.435		
4f^6(^7F)5d6p(^3F°)?	°	5	11.0	3.869588		1.27		
4f^6(^7F)5d6p(^3F°)?	°	1	3.0	3.870749		2.66		
4f^6(^7F)5d6p(^3F°)?	°	4	9.0	3.872599		1.21		
4f^6(^7F)6s (^6F)7s	^5F	2	5.0	3.874047		1.21	63	
4f^6(^7F)6s (^6F)7s	°	4	9.0	3.883537		1.29		
4f^6(^7F)6s (^6F)7s	°	3	7.0	3.886031		1.57		
4f^6(^7F)6s (^6F)7s	°	3	7.0	3.887159		1.50		
4f^6(^7F)6s (^6F)7s	°	4	9.0	3.888659		1.20		
4f^6(^7F)6s (^6F)7s	°	1	3.0	3.892087		0.19		
4f^6(^7F)6s (^6F)7s	°	4	9.0	3.895707		1.32		
4f^6(^7F)6s (^6F)7s	°	2	5.0	3.897958		0.765		
4f^6(^7F)6s (^6F)7s	°	3	7.0	3.903459		1.43		
4f^6(^7F)6s (^6F)7s	°	4	9.0	3.904685		1.16		
4f^6(^7F)6s (^6F)7s	°	1	3.0	3.905930		1.12		
4f^6(^7F)6s (^6F)7s	°	6	13.0	3.905977		1.42		
4f^6(^7F)6s (^8F)7s	^7F	4	9.0	3.906509		1.515	69	
4f^6(^7F)6s (^8F)7s	°	8	17.0	3.909733		1.40		
4f^6(^7F)6s (^8F)7s	°	5	11.0	3.913983		1.04		
4f^6(^7F)6s (^8F)7s	°	1	3.0	3.916030		2.77		
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.917594		1.73		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.926013		1.52		
4f^6(^7F)6s (^8F)7s	^9H°?	8	17.0	3.930200		1.400		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.932334		1.950		
4f^6(^7F)6s (^8F)7s	^9F	6	13.0	3.933485		1.59	96	
4f^6(^7F)6s (^8F)7s	^7I°?	9	19.0	3.936085		1.35		
4f^6(^7F)6s (^8F)7s	°	5	11.0	3.937023		1.38		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.941053		1.25		
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.945290		1.25		
4f^6(^7F)6s (^8F)7s	°	6	13.0	3.948357		1.33:		
4f^6(^7F)6s (^8F)7s	°	6	13.0	3.950859		1.42:		
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.954325		1.34		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.955707		1.55		
4f^6(^7F)6s (^8F)7s	°	0	1.0	3.958047				
4f^6(^7F)6s (^8F)7s	°	5	11.0	3.958158		1.29		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.959315		1.81		
4f^6(^7F)6s (^8F)7s	°	7	15.0	3.962621		1.495		
4f^6(^7F)6s (^8F)7s	°	5	11.0	3.970980		1.475		
4f^6(^7F)6s (^8F)7s	°	1	3.0	3.978239		1.42		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.983058		1.17		
4f^6(^7F)5d6p(^3F°)?	^9I°?	9	19.0	3.983599		1.43		
4f^6(^7F)5d6p(^3F°)?	°	4	9.0	3.986003		1.565		
4f^6(^7F)5d6p(^3F°)?	°	4	9.0	3.990824		1.43		
4f^6(^7F)5d6p(^3F°)?	°	5	11.0	3.991963		1.35		
4f^6(^7F)5d6p(^3F°)?	°	8	17.0	3.997554		1.47		
4f^6(^7F)5d6p(^3F°)?	°	3	7.0	3.998776		1.47		
4f^6(^7F)5d6p(^3F°)?	°	5	11.0	3.999808		1.13		
4f^6(^7F)5d6p(^3F°)?	°	6	13.0	4.002767		1.46		
4f^6(^7F)5d6p(^3F°)?	°	4	9.0	4.003431		1.22		
4f^6(^7F)5d6p(^3F°)?	°	2	5.0	4.003971		1.73		
4f^6(^7F)6s (^8F)7s	^7F	5	11.0	4.008781		1.515	73	
4f^6(^7F)6s (^8F)7s	°	5	11.0	4.009735		1.41		
4f^6(^7F)6s (^8F)7s	°	4	9.0	4.010423		1.66		
4f^6(^7F)6s (^8F)7s	°	2	5.0	4.017293		1.58		
4f^6(^7F)6s (^8F)7s	°	1	3.0	4.017413		1.93		
4f^6(^7F)6s (^8F)7s	°	2	5.0	4.036764		1.76		
4f^6(^7F)6s (^8F)7s	^9F	7	15.0	4.037888		1.57	100	
4f^6(^7F)6s (^8F)7s	°	5	11.0	4.045152		1.36		
4f^6(^7F)6s (^8F)7s	°	6	13.0	4.053865		1.34		
4f^6(^7F)6s (^8F)7s	°	5	11.0	4.058700		1.26		
4f^6(^7F)6s (^8F)7s	°	3	7.0	4.069511		1.50		
4f^6(^7F)6s (^8F)7s	°	5	11.0	4.070587		1.355		
4f^6(^7F)6s (^8F)7s	°	1	3.0	4.074811		0.84		
4f^6(^7F)6s (^8F)7s	°	5	11.0	4.075201		1.42		
4f^6(^7F)6s (^8F)7s	°	3	7.0	4.080027		1.49		
4f^6(^7F)6s (^8F)7s	°	1	3.0	4.095311		0.00		
4f^6(^7F)6s (^8F)7s	°	6	13.0	4.101577		1.28		
4f^6(^7F)6s (^8F)7s	°	2	5.0	4.116201		1.96		
4f^6(^7F)6s (^8F)7s	^7F	6	13.0	4.116605		1.49	78	
4f^6(^7F)6s (^8F)7s	°	8	17.0	4.130949		1.345		
4f^6(^7F)6s (^8F)7s	°	4	9.0	4.132313		1.37		
4f^6(^7F)6s (^8F)7s	°	2	5.0	4.138848		0.90		
4f^6(^7F)6s (^8F)7s	°	6	13.0	4.139203		1.35		
4f^6(^7F)6s (^8F)7s	°	7	15.0	4.142163		1.32		
4f^6(^7F)6s (^8F)7s	°	4	9.0	4.142447		1.52		
4f^6(^7F)6s (^8F)7s	°	4	9.0	4.148380		1.600		
4f^6(^7F)6s (^8F)7s	°	7	15.0	4.154373		1.350		
4f^6(^7F)6s (^8F)7s	°	2	5.0	4.170186		2.22		
4f^6(^7F)6s (^8F)7s	°	3	7.0	4.182359		1.505		
4f^6(^7F)6s (^8F)7s	°	7	15.0	4.183148		1.460		
4f^6(^7F)5d6p(^3F°)?	^9I°?	10	21.0	4.191694		1.42		
4f^6(^7F)5d6p(^3F°)?	°	3	7.0	4.195396		1.35		
4f^6(^7F)5d6p(^3F°)?	°	4	9.0	4.213405		1.48		
4f^6(^7F)5d6p(^3F°)?	°	2	5.0	4.220932		2.03		
4f^6(^7F)5d6p(^3F°)?	°	3	7.0	4.238940		1.88		
4f^6(^7F)5d6p(^3F°)?	°	5	11.0	4.243290				
4f^6(^7F)5d6p(^3F°)?	°	4	9.0	4.279282		1.45		
4f^6(^7F)5d6p(^3F°)?	°	6	13.0	4.305123		1.35		
4f^6(^7F)5d6p(^3F°)?	°	8	17.0	4.309911		1.430		
4f^6(^7F)5d6p(^3F°)?	^9H°?	9	19.0	4.361331		1.43		
