Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^6(^7F)5d	^6H	^13/_2	14.0	2.060059		1.295	97	
4f^6(^7F)5d	^6F	^7/_2	8.0	2.108388		1.405	43	
4f^6(^7F)5d	^6D	^1/_2	2.0	2.114501			87	
4f^6(^7F)5d	^6H	^15/_2	16.0	2.156320		1.34	97	
4f^6(^7F)5d	^6D	^3/_2	4.0	2.178202		1.58	66	
4f^6(^7F)5d	^6F	^9/_2	10.0	2.196735		1.52	46	
4f^6(^7F)5d		^5/_2	6.0	2.238031		1.54	37 | ^6D	
4f^7	^8S°	^7/_2	8.0	2.267528		2.01		
4f^6(^7F)5d	^6G	^3/_2	4.0	2.290996		0.01	71	
4f^6(^7F)5d	^6F	^11/_2	12.0	2.294551			70	
4f^6(^7F)5d	^6D	^7/_2	8.0	2.331856		1.52	43	
4f^6(^7F)5d	^6G	^5/_2	6.0	2.360090			59	
4f^6(^7F)5d	^6D	^9/_2	10.0	2.405327			48	
4f^6(^7F)5d	^6G	^7/_2	8.0	2.433549		1.30	54	
4f^6(^7F)5d	^6G	^9/_2	10.0	2.501937		1.35	55	
4f^6(^7F)5d	^6G	^13/_2	14.0	2.551912			97	
4f^6(^7F)5d	^6G	^11/_2	12.0	2.560028		1.35	70	
4f^6(^7F)6p?	^8G°	^1/_2	2.0	2.634757		-1.155		
4f^5(^6H°)5d6s?	°	^3/_2	4.0	2.666636		0.19		
4f^5(^6H°)5d6s?	^8F°	^1/_2	2.0	2.684930		3.735		
4f^6(^7F)6p?	°	^3/_2	4.0	2.690746		0.515		
4f^5(^6H°)5d6s?	°	^5/_2	6.0	2.704543		0.255		
4f^6(^7F)6p?	°	^3/_2	4.0	2.715765		1.81		
4f^5(^6H°)5d6s?	°	^5/_2	6.0	2.732609		0.70		
4f^6(^7F)6p?	°	^5/_2	6.0	2.758440		1.360		
4f^6(^7F)6p?	°	^5/_2	6.0	2.780902		1.30		
4f^5(^6H°)5d6s?	°	^7/_2	8.0	2.825436		1.045		
4f^6(^7F)6p?	°	^7/_2	8.0	2.836189		1.46		
4f^6(^7F)6p?	°	^3/_2	4.0	2.873643		0.70		
4f^6(^7F)6p?	°	^7/_2	8.0	2.883990		1.355		
4f^6(^7F)6p?	°	^5/_2	6.0	2.891465		0.37		
4f^6(^7F)6p?	°	^1/_2	2.0	2.895330		-0.505		
4f^6(^7F)6p?	°	^9/_2	10.0	2.931842		1.35		
4f^6(^7F)6p?	°	^1/_2	2.0	2.933465		0.235		
4f^5(^6H°)5d6s?	°	^9/_2	10.0	2.944959		1.32		
4f^6(^7F)6p?	°	^5/_2	6.0	2.956056		1.125		
4f^6(^7F)6p?	°	^3/_2	4.0	2.970940		1.25		
4f^6(^7F)6p?	°	^3/_2	4.0	2.977302		0.83		
4f^6(^7F)6p?	°	^5/_2	6.0	2.999721		0.275		
4f^6(^7F)6p?	°	^1/_2	2.0	3.003122		2.41		
4f^6(^7F)6p?	°	^9/_2	10.0	3.007531		1.445		
4f^6(^7F)6p?	°	^7/_2	8.0	3.020022		0.75		
4f^6(^7F)6p?	°	^3/_2	4.0	3.028874		1.030		
4f^6(^7F)6p?	°	^5/_2	6.0	3.047853		1.29		
4f^6(^7F)6p?	°	^11/_2	12.0	3.048523		1.39		
4f^6(^7F)6p?	°	^3/_2	4.0	3.060616		0.360		
4f^6(^7F)6p?	°	^7/_2	8.0	3.061150		1.41		
4f^5(^6H°)5d6s?	°	^11/_2	12.0	3.076827		1.36		
4f^5(^6H°)5d6s?	°	^5/_2	6.0	3.080818		1.08		
4f^5(^6H°)5d6s?	°	^7/_2	8.0	3.086947		0.835		
4f^5(^6H°)5d6s?	°	^1/_2	2.0	3.089674		-0.85		
4f^6(^7F)6p?	°	^5/_2	6.0	3.090777		1.220		
4f^6(^7F)6p?	°	^3/_2	4.0	3.106491		1.21		
4f^6(^7F)6p?	^8F°	^1/_2	2.0	3.113931		3.52		
4f^6(^7F)6p?	°	^5/_2	6.0	3.121342		0.945		
4f^5(^6H°)5d6s?	°	^3/_2	4.0	3.121730		0.98		
4f^6(^7F)6p?	°	^7/_2	8.0	3.137307		1.26		
4f^6(^7F)6p?	°	^9/_2	10.0	3.141328		1.010		
4f^6(^7F)6p?	°	^3/_2	4.0	3.144419		1.49		
4f^6(^7F)6p?	°	^11/_2	12.0	3.147384		1.49		
4f^6(^7F)6p?	°	^5/_2	6.0	3.151324		0.82		
4f^6(^7F)6p?	°	^5/_2	6.0	3.167304		0.77		
4f^6(^7F)6p?	°	^3/_2	4.0	3.168143		1.86		
4f^6(^7F)6p?	°	^7/_2	8.0	3.169776		1.33		
4f^6(^7F)6p?	°	^9/_2	10.0	3.173710		1.535		
4f^6(^7F)6p?	°	^13/_2	14.0	3.182051		1.415		
4f^6(^7F)6p?	°	^7/_2	8.0	3.197571		1.25		
4f^5(^6H°)5d6s?	°	^13/_2	14.0	3.216134		1.405		
4f^5(^6H°)5d6s?	°	^5/_2	6.0	3.221149		1.33		
4f^6(^7F)6p?	°	^9/_2	10.0	3.229336		1.34		
4f^6(^7F)6p?	°	^7/_2	8.0	3.234330		1.30		
4f^6(^7F)6p?	°	^7/_2	8.0	3.243377		1.28		
4f^6(^7F)6p?	°	^5/_2	6.0	3.247260		1.32:		
4f^6(^7F)6p?	°	^5/_2	6.0	3.250128		0.645:		
4f^6(^7F)6p?	^8F°	^1/_2	2.0	3.255025		3.59		
4f^6(^7F)6p?	°	^5/_2	6.0	3.267963		1.20		
4f^6(^7F)6p?	°	^11/_2	12.0	3.274831		1.15		
4f^6(^7F)6p?	^8G°	^1/_2	2.0	3.278412		-1.21		
4f^6(^7F)6p?	°	^3/_2	4.0	3.283679		0.25		
