Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^13(^2F°_7/2)5d6p(^3D°_3)	(^7/_2,3)	^5/_2	6.0	5.437830		1.11		
4f^13(^2F°_7/2)5d6p(^3F°_4)	(^7/_2,4)	^5/_2	6.0	5.437837			51	
4f^13(^2F°_7/2)5d6p(^3D°_3)	(^7/_2,3)	^5/_2	6.0	5.450126			44	
4f^125d6s6p	°	^11/_2	12.0	5.4521611		1.14		
4f^125d6s6p	°	^13/_2	14.0	5.4527393				
4f^13(^2F°_7/2)5d6p(^3D°_2)	(^7/_2,2)	^7/_2	8.0	5.4529619			35	
4f^12(^1G_4)6s^26p_1/2	(4,^1/_2)°	^9/_2	10.0	5.4554624		1.04	57	
4f^125d6s6p	°	^13/_2	14.0	5.464307				
4f^12(^1G_4)6s^26p_1/2	(4,^1/_2)°	^7/_2	8.0	5.4729595		1.02	56	
4f^13(^2F°_7/2)6p^2(^3P_2)	(^7/_2,2)°	^11/_2	12.0	5.4777378		1.17	82	
4f^125d6s6p	°	^5/_2	6.0	5.4779100		1.17		
4f^125d6s6p	°	^7/_2	8.0	5.480894		1.04		
4f^125d6s6p	°	^15/_2	16.0	5.481393		1.15		
4f^125d6s6p	°	^9/_2	10.0	5.484918				
4f^125d6s6p	°	^5/_2	6.0	5.485482				
4f^125d6s6p	°	^7/_2	8.0	5.4880333		0.905		
4f^13(^2F°_7/2)5d6p(^3F°_4)	(^7/_2,4)	^7/_2	8.0	5.4881959		1.10	66	
4f^13(^2F°_7/2)5d6p(^3F°_4)	(^7/_2,4)	^11/_2	12.0	5.489575		1.16		
4f^125d6s6p	°	^5/_2	6.0	5.4925289		1.09		
4f^125d6s6p	°	^13/_2	14.0	5.4933912		1.13		
4f^13(^2F°_7/2)6p^2(^3P_2)	°	^9/_2	10.0	5.4945724		1.15	46 | (^7/_2,2)°	
4f^12(^3F_2)5d_3/26s^2		^7/_2	8.0	5.495352		1.09	19 | (2,^3/_2)	
4f^12(^3H_5)5d6s6p(^4F°_9/2)	(5,^9/_2)°	^19/_2	20.0	5.496797		1.18	98	
4f^13(^2F°_7/2)5d6p(^3D°_3)	(^7/_2,3)	^9/_2	10.0	5.502530		1.15	43	
4f^125d6s6p	°	^11/_2	12.0	5.5028697				
4f^13(^2F°_7/2)5d6p(^3F°_4)	(^7/_2,4)	^11/_2	12.0	5.507066		1.17	56	
4f^125d6s6p	°	^7/_2	8.0	5.5071792				
4f^125d6s6p	°	^13/_2	14.0	5.5072163		1.145		
4f^13(^2F°_7/2)6p^2(^1D_2)	°	^7/_2	8.0	5.5118700			49 | (^7/_2,2)°	
4f^13(^2F°_7/2)6p^2(^3P_2)	(^7/_2,2)°	^3/_2	4.0	5.5152326		1.005	90	
4f^13(^2F°_7/2)6p^2(^3P_2)	(^7/_2,2)°	^13/_2	14.0	5.519158		1.125		
4f^13(^2F°_7/2)6p^2(^3P_2)	(^7/_2,2)°	^5/_2	6.0	5.519641				
4f^13(^2F°_7/2)6p^2(^3P_2)	(^7/_2,2)°	^7/_2	8.0	5.5209454		0.95		
4f^13(^2F°_7/2)5d6p(^3D°_3)	(^7/_2,3)	^3/_2	4.0	5.522988		1.10	62	
4f^125d6s6p	°	^15/_2	16.0	5.525461		1.135		
4f^125d6s6p	°	^17/_2	18.0	5.526201		1.18		
4f^13(^2F°_7/2)5d6p(^3F°_4)	(^7/_2,4)	^9/_2	10.0	5.527543		1.07	75	
4f^125d6s6p	°	^13/_2	14.0	5.5285959		1.04		
4f^125d6s6p	°	^9/_2	10.0	5.5408430				
4f^125d6s6p	°	^11/_2	12.0	5.5479220		1.17		
4f^13(^2F°_7/2)5d6p(^3D°_3)	(^7/_2,3)	^7/_2	8.0	5.5483026		1.16	43	
4f^125d6s6p	°	^9/_2	10.0	5.5512985				
4f^125d6s6p	°	^13/_2	14.0	5.5549717		1.105		
4f^13(^2F°_7/2)6p^2(^3P_2)	°	^5/_2	6.0	5.5613410		1.045	43 | (^7/_2,2)°	
4f^125d6s6p	°	^9/_2	10.0	5.5629445		1.10		
4f^125d6s6p	°	^7/_2	8.0	5.565802				
4f^125d6s6p	°	^9/_2	10.0	5.5692837		1.19		
4f^125d6s6p	°	^7/_2	8.0	5.581549				
4f^125d6s6p	°	^11/_2	12.0	5.5865270		1.055		
4f^125d6s6p	°	^9/_2	10.0	5.5880394				
4f^125d6s6p	°	^9/_2	10.0	5.5905742		1.04		
